createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
2017-08-18,2441507182,E.H,2,1472776306,欧美动感节奏：健身慢跑，燃烧你的卡路里,24982526
2017-07-26,2584792129,,0,3573607299,祁隆歌曲全收录,10909299
2020-05-31,995702579,星空,0,3307888020,青春记忆: 回望90后学生时代,17770300
2020-05-25,2053597291,泽其,0,7576423412,抖音超热曲：你想听的歌这都有,159591924
2020-08-14,327641612,偷走你的满目星河.,0,7673314520,古风亦可DJ｜中国风也能蹦迪,5020122
2017-02-15,1367363703,就是爱音乐,2,1719941120,百听不厌 | 留声机里的华语经典,12771970
2020-03-09,3452942590,故事的撰写人,0,7459588069,来张免费下载的电音歌单，疯狂抖腿,18096374
2020-05-12,1152921504819784901,Happy.,0,7559561831,经典华语 | 时光已祛，光辉难褪,6462938
2017-07-12,3349335325,幸福是不请自来,0,2370564744,「华语」人气歌手代表作，不得不爱,14500306
2019-08-28,2063634880,隔壁路人都在听,0,7174019146,爱到尽头是否只剩下狼狈,3062413
2017-07-26,3437463414,不忘你,2,2067204491,「欧美」热评度极高的英文良曲,4277877
2020-07-12,312051938,小明同学,0,7635812681,「网红同款」这些歌最近真的火了,13735675
2020-10-11,2426860886,快乐的小伊兹,0,7746001923,跟着这个节奏！战歌一出游戏结束,566129
2019-06-02,1578509614,猫舌,0,7020619438,欧美向 | 耳机是最后的避难所,9990167
2017-09-07,452775188,还不是因为你长得不好看,2,3277068038,旧时光里回忆的粤语歌：流年已逝，经典永存,16102246
2017-08-10,3480319694,[ 承蒙时光不弃 ],2,2067212997,「LOL战歌」嗯！这很有感觉,14884754
2019-09-27,3454538281,又该换耳机了,2,7222867472,健身必备 | 永远自律，永远年轻,1991091
2020-10-05,1152921504857146605,fine💫,0,7739024426,古风 | 桃花树下，与君红绳结发,528619
2020-05-11,492180382,音巢阿呆,7,7559412657,华语民谣大合集，首首入心,4781128
2020-09-16,1152921504681001855,必胜🤟,0,7716965708,听说gai溜子开车，都听这些,3133507
2020-07-22,3587982471,稽,0,7599877326,三世缘｜倾尽天下只愿为你,5473101
2020-08-10,1131973211,俗   💜,0,7668841692,超甜| 甜到起飞听完即刻恋爱！,2253911
2020-08-18,2530177008,南辞.,0,7306068541,国语治愈女声:酥醉你的心灵,6629164
2017-06-04,1713915889,Z                                  Z,0,3559890884,欧美插电歌曲✔怦然心动的优美旋律,4426093
2020-05-13,1242012453,自渡·,0,1789072718,古风:初心不曾负，初心是何物,4797415
2020-10-06,3470650733,沐恩,0,7739842973,抖音精选集：曲入心，词入骨,15560911
2020-09-12,2240563960,北辞.,0,7712614773,伤感片段 | 太热情总是不被珍惜,3710569
2020-07-09,2541303595,不知名。,0,7624215376,睡前必备：伤感，最终还是一个人,17427097
2020-06-06,1606669845,青莀🍒,0,7567376184,只想把世界上最甜的恋爱都给你,1828072
2020-05-15,3164553455,寻找音乐,0,7563681381,深夜DJ丨放飞自我，毫无约束,44368661
2017-11-14,374763385,书童,2,2384755098,越动听越倾心！100首独特悦耳欧美女声,31239505
2017-11-05,1323725685,七瑾年,0,2349071298,「粤语」金典粤语，回响20年,3699748
2017-01-30,2847205717,deja vu,0,2944217623,重温50首不朽的经典英文老歌,4905784
2020-06-12,452775188,还不是因为你长得不好看,2,7599082024,舒缓安神：班得瑞轻音乐精选,4665200
2020-07-31,261740698,🦁云水月琪🌟,0,7658515147,KTV｜女生成为麦霸必备歌单,19404219
2017-07-12,3051524321,风云散,0,1167623944,超好听英文歌，攻陷你的耳朵,35831710
2019-07-31,1662059100,Rose,2,7123892256,温柔女嗓：失眠患者的治愈音药,38175052
2017-05-29,1027805448,＂忘川ˉ,2,3108781778,100首催眠秘诀：流行歌曲钢琴版,51398876
2019-07-16,88480387,talent-炎,2,7093152108,站内弹幕999+的欧美节奏曲,13383630
2020-06-14,2290996885,青昭.,0,7424768225,单曲循环的歌词里都是遗憾,3067046
2020-07-31,3263982911,不配得到爱.,0,7646494114,片段：满心欢喜到失望透顶☹,5390118
2020-04-14,1152921504885597952,Sy.Fantcalty,0,7521981320,站内收藏量过百万的优质华语,39055230
2020-03-09,3042217590,不稀饭棉花糖の萝莉,0,7459592100,【免费下载】总有一首你钟意的粤语歌,9127161
2017-07-12,3172628985,粉色de味蕾`,2,2370565162,「华语」最难以割舍的单曲循环,31246931
2020-09-13,979447500,草莓男孩,0,7710119458,ktv必点：包厢里唱出的多种情感,1372187
2020-10-08,3514040007,看透,0,7504150326,伤感片段 | 你也失落了吗,4979016
2020-10-10,2361627205,Rings of Saturn,0,7744688425,说唱新世代 | 选手个人代表作品,707302
2018-02-24,1833834512,陈某人,0,1459787674,刀郎的老歌,6867604
2020-06-11,3047435079,晚。,0,7015601644,深情翻唱：无一是你，无一不是你,2244796
2020-07-15,1841347563,天份,0,7614366897,侠气古风 : 腰间两把刀！断和了,7248427
2020-07-29,728219464,樱岛麻衣,0,7558625838,丧：遗憾吗关于她,8918756
2017-10-20,214239241,蘋果樹de約定,0,1182456307,白噪音|雷雨，伴你入睡，享受自然界的音乐,10292223
2020-08-22,2836114038,玖陌,0,7687002675,精选戏腔：戏子入画，一生天涯,1667992
2020-06-30,1357488878,情柔间眸.,0,7620450864,热度爆表！刷爆短视频的热歌,34742302
2020-03-02,1924013694,颜词,2,7448905708,「超火BGM」你想要的在这里,19764179
2019-08-28,942973835,今日起消灭歌荒,0,7174017389,80记忆 | 前奏一出就想起往事,5810778
2017-03-01,296497462,★★★★★,0,1455281725,无损发烧车载HIFI试音碟,16100635
2016-11-02,3051877259,Prosperous丶,2,3535982902,美到窒息的轻音乐,12231373
2018-08-23,1789364582,声音小镇Soundtown,0,4286466145,耳机煲机[第一阶段],3632119
2020-06-12,1873182795,尔听°,0,7596757493,粤语｜始终不可取替这亲切质感,6739240
2020-07-14,335604651,若愔.,0,7637628950,【古风】落花愔，相思不过远方,7081280
2017-03-05,1057027131,Trust,2,1153250853,欧美丨开头即副歌，一秒俘获你双耳,22544529
2020-03-17,2758850637,WIN:D-ilmmwmhxf,0,7479806583,韩语melon热门精选‖上头警告,2433019
2020-07-24,3063745183,歌单达人,0,7643521400,钢琴丨治愈系音乐，宁静空灵,2073604
2020-07-23,1152921505027247091,哇kakakaka,0,7648445473,要是一难过就能抱到你多好,7294423
2017-07-12,3434464849,Mark,2,3569246560,那些年，我们一起听过的周杰伦,27072126
2020-10-05,1462330176,SUSPECT,0,7737876541,周深 | 天籁之音与ACG的清灵融合,772933
2020-04-26,3344705956,歌恋,0,7537828867,「BGM」瞬间起飞逆风翻盘起飞,4947784
2017-07-12,2933172352,勿挽旧人,2,1469897872,「典藏经典」20世纪华语金曲精选,32126053
2020-09-08,459725094,冷儿ོ,0,7705968142,舒适减压：治愈耳朵舒服系音药,2803434
2020-06-04,1453377869,可乐不乐,0,7588905815,粤语女声 | 百无一用是深情,2189570
2020-09-04,192267977,旧时光 ້໌ᮨ.,0,7502602722,【伤感中文DJ】送我一杯忘情酒,6775599
2020-10-02,542340682,清泽俊秀（暂退）,0,7735056290,青春岁月| 如果泪水有记忆,3145536
2017-07-12,3549353852,续写年少时的梦,2,1469897660, 「民谣」送给自己的温暖,10298398
2020-09-24,1243702995,叶冰夏 מּ,0,7725260915,老歌‖忘记的歌名记住的高潮,2773370
2017-08-10,3470334301,南风轻语,2,1169460602,「华语」90后的青春纪念册,21452857
2015-06-19,945187827,念安娜,2,2864910544,运动健身必听歌曲,29895185
2020-04-30,3539255130,star,0,7544945995,特丧丨抑郁者勿进,5042335
2017-02-09,2086094330,蛋崽,0,851172026,纯音乐｜适合睡觉的安眠曲.,4873054
2017-08-10,3050614512,小芭love music,2,1471715951,听着粤语歌，在香港迷了路,7531369
2020-10-03,497697572,柠檬少年,0,7736300010,毛不易丨音乐诗人唱尽人间百态,1090931
2020-08-14,945187827,念安娜,2,7677431156,伤感情歌：别以为你有多难忘,5099927
2020-04-10,1498030674,星野一,2,7515802168,偷心盗贼！抖音最火女声歌曲,49879937
2020-03-05,1750649530,李律川,0,7459981119,【电音】耳机党的超燃福利单曲,10614431
2019-08-27,2063634880,隔壁路人都在听,0,7174019073,回忆杀：90后的青春在MP3里,10569661
2020-10-03,790992810,神秘者,2,7736960644,全民K歌热门点唱最火中文歌,1538699
2020-09-11,2641743954,雨.,0,7698865314,伤感 | 世界很宽孤独很满,1270499
2017-07-12,2055241314,故里有梦,2,2065383198,周杰伦最全Live大合集,14380382
2020-03-12,3158686117,舒昂✧,0,7469525551,原来有一首歌 真的能够听十年,4083492
2016-10-20,296265619,权小康,2,3499770793,那些年，我们曾抄过的歌词,28700493
2020-06-10,2264793042,森兔,0,7596261659, 戏曲风 | 一身清贫，怎敢入繁华,3321789
2020-09-10,3279923419,韶华东流,0,7711178055,听伤心情歌、能否唤起你爱的回忆,6061723
2020-09-12,467638189,蜜糖男孩,2,7713197902,王靖雯不胖：浅唱最痛的领悟,2748329
2020-03-05,3138960748,Lemon.,0,7448733889,古风 ：世事不过一场大梦,5345063
2020-02-09,2297095896,景随风,7,7419467158,悠悠草原风，豪放唱情歌,11339699
2020-09-28,1509623294,漪墨千點,0,7730059503,90后回忆笺 | 你是否会想起我,5580090
2017-04-10,593749019,关慕云,2,3533408316,电音天才Alan Walker作品全收录,18908794
2020-08-09,1873182795,尔听°,0,7670490103,短视频BGM｜动感十足抖起来！,1930767
2020-10-03,790992810,神秘者,2,7736621015,短视频强势破圈热歌合集（持更）,455263
2020-08-22,2830372369,无人区有人い,0,7678585060,经典典藏 | 听再多也不厌的老歌,1593459
2020-07-30,1923446402,⁣⁣⁣⁣,0,7657315127,粤语精选:令你无法忘却的回忆,5468151
2020-06-22,1126570844,吴景军,0,7610040516,伤感｜情歌唱红尘，酒醉一生伤,8258289
2020-05-27,3144485316,仄言_calm,0,7481854701,学习很枯燥，加点兴趣,6596164
2020-07-17,261740698,🦁云水月琪🌟,0,7636233090,80′s | 经典就是经久不衰,6246027
2017-08-10,3092816710,夏逝Depart ．,2,874674982,「私藏英文」陪我度过漫长岁月的歌,13673474
2017-04-21,1834134569,毕业季王,0,3561102249,刀郎经典歌,7348556
2020-02-28,3428774265,Alice,0,6550622321,「 舒缓欧美 」给生活加点糖,1759049
2020-09-18,1357488878,情柔间眸.,0,7719392797,怀旧经典！让我们一起重拾记忆,1027754
2019-08-26,2063634880,隔壁路人都在听,0,7174018984,冷漠：情歌对唱精选歌单,7370921
2019-06-26,2982854755,算法火星哥,2,7060350025,苦情歌 | 心在想你眼在流泪,21114055
2020-09-13,3491139979,ʕ·͡ˑ·ཻʔ,0,7714410988,【温柔男嗓】只有和好没有如初,890485
2020-04-12,3540334230,乐迪,0,6758221344,潮牌DJ舞曲 ｜ 来自灵魂的拷问,19902811
2020-09-24,1522531377,PC12138,0,7725829709,300首华语金曲｜昨日红花今又开,44869349
2020-08-22,2722411508,说唱专区官方账号,0,7687765652,Free Out | 全是靠谱的小兄弟,82360
2020-09-25,1152921504969333469,莹火虫,0,7726094984,粤语热歌：好听到爆的粤语金曲集,1567258
2020-09-27,1791747120,Serendipity,0,7728880824,【伤感华语】后来终究没有后来,1667549
2020-03-20,3287132100,赢在起跑线,0,7483424306,《小猪佩奇》1-6季中文原声故事,9612051
2020-04-20,1950666740,★、╰︶,2,7530407537,DJ舞曲榜歌曲收录(持更),38376107
2017-07-26,3070783686,等待良人归~,2,2671455045,「华语精选」那些年你单曲循环过的旋律,36447548
2020-08-01,2277064172,琴锁今生@,0,1325548712,经典老歌｜把回忆酿成烈酒入喉,1643258
2019-06-28,2982854755,算法火星哥,2,7060350461,车载DJ | 车内嗨翻天，车外响遍天,18472169
2020-09-01,1453377869,可乐不乐,0,7701663992,喜欢你，渐渐只是我的独家记忆,7014617
2020-09-02,3104417409,Q音音乐人,2,7702184967,古风精选丨春秋山河与岁月同歌,2381368
2020-06-21,1242012453,自渡·,0,7608644303,钢琴曲 | 听安静治愈的旋律,2961702
2020-09-27,1750649530,李律川,0,7728891950,午夜蹦迪必备 · 我是最靓的崽,2408866
2017-08-10,3432418715,西瓜撞地球。,2,2372395808,「华语经典」老歌里是满满的回忆,32789832
2020-07-05,1441938062,错过的、再也,0,7622426118,民谣精选：民谣里的爱情故事,5706548
2020-05-29,2719188226,青青子衿,0,7581199837,助眠纯音乐 | 拯救失眠患者,4116652
2017-07-12,2069161301,花零落,2,1167623725,「民谣」孤独的旅人，诗意的远方,19271895
2019-10-11,2803448521,来点音乐续命,2,7228621673,草原情歌 | 骏马上的豪放柔情,4073105
2020-09-15,1816517060,K.,0,7716374345,【伤感】一个人偷偷听一个人流浪,1076108
2016-12-06,1729178127,TPS Tplayer,2,2939967105,一路上有你，致心中永远的学友,2829176
2019-11-24,1097940635,꧁এ虞七姑娘ོঞ꧂,0,2378889986,一首歌承载着心底多少回忆和故事,5474626
2020-08-28,2603652829,藤原ふじわら 千花ちか,0,7695268364,伤感片段：苦爱无果，心伤冷如霜,1595586
2017-08-10,2826947545,Forever /,2,2372395412,「国摇入门」那些年少值得铭记的经典,4843315
2020-08-07,1147038828,草离子,0,7667567006,劲爆DJ｜音乐一开，只管摇头嗨,21082233
2020-08-12,3439774664,盼眄.,0,7674045078,华语伤感 : 还是没陪你走到最后,37702613
2019-09-17,3162951975,天天都放假,2,7199069221,伤感情歌：把心门紧锁，再不触爱,2372521
2019-09-23,482219519,K先生的猫,2,7222826654,热歌向：你一定都爱听这些歌,58832383
2020-05-16,452775188,还不是因为你长得不好看,2,7565755059,收藏量100w+韩语热歌合集,15191135
2020-06-30,497697572,柠檬少年,0,7620039834,庄心妍 | 跟随内心做自己的女王,4892970
2020-05-28,2845093106,顾玖儿.,0,7580207042,品茶之道，悠心古琴 | 巫娜,3329021
2017-07-12,3545474218,漂洋过海来看你 ?,2,3267181388,「陈奕迅」请用心，听不要说话,23814123
2020-08-13,2456454417,微笑,0,7676434937,温柔女嗓丨一点一点占领你的心,3534240
2020-03-10,2085444145,阳光少年,0,7467921363,健身必备：免费下载的节奏BGM,8468782
2017-12-26,1182030515,旁白,2,3613980452,站内评论999+民谣歌曲,8647736
2020-06-07,2927431778,Apollo,0,7592417060,国粹戏腔｜曲尽人散，独唱戏还,6076307
2019-12-04,2297095896,景随风,7,7326793550,青春校园记忆，回不去的昨天,6174328
2020-06-27,2297095896,景随风,7,7615273724,青春励志｜敢梦敢当，我辈自强,1753684
2020-07-08,41556996,肖元斌,0,7630229758,经典粤语：少时记忆中的港台歌曲,2404009
2020-06-26,3282723161,🍃Etherealゞ,0,7615910374,「曼妙电音」任思绪在星河中遨游,400357
2020-04-28,995702579,星空,0,7542447663,粤语精选: 岁月如流不复返,2670838
2017-10-19,571909234,Seve7n Day Rock,2,2081165951,听歌测年龄！单曲循环过的都别装嫩了,57857920
2020-02-15,153309323,韩普通PuTun.,0,1655141970,「华语私藏馆」你与残局皆是遗憾,5693086
2018-02-08,3083067593,冬天吃了秋天,2,3716447185,我好想学习啊！熬夜必备百首英文,80094205
2017-07-26,2955143385,晴天love,2,2372395482,「学习专用」写作业不分心的安谧纯音,21871327
2020-05-15,1152921504867105141,帅᭄᭄ꦿ,0,7562697445,不怕新歌出的多 就怕老歌配DJ,42619547
2017-05-05,1626194497,泡查音乐,2,2960651758,欧美成名曲珍藏版‖ 一首歌爱上一个歌手,29325605
2020-08-15,1147038828,草离子,0,7678252904,激动的心颤抖的手跟着节奏一起走,7376612
2019-08-26,2063634880,隔壁路人都在听,0,7174019428,苦情歌 ｜ 心在想你眼在流泪,6201504
2017-08-10,3092816710,夏逝Depart ．,2,874673541, 燃烧吧脂肪，运动健身走起,11648327
2020-05-27,945187827,念安娜,2,2858018649,张学友：歌神伴你度过的情歌岁月,15329541
2020-03-11,345211567,Li供养,0,7469197010,站内评论1W+的流行歌曲,25341214
2019-08-28,2138595535,你的歌单我承包了,0,7167575862,回忆金曲，70后KTV必点,9115180
2020-10-17,2446523656,幻菱,0,7750666971,【甜蜜情歌】因为有你，期盼余生,910431
2020-07-28,467638189,蜜糖男孩,2,7654534972,五条人乐队：国际范的“塑料味”,1997599
2019-12-12,2184870660,北城相拥-,0,7334948005,伤感情歌｜总有些歌听到想哭,14162731
2020-06-12,1152921504728223890,坠叶飘香,0,7192692099,【粤来香】甘醇似酒，韵味无穷尽,2174123
2020-04-01,2017358605,Paper Rings,0,7468186936,实力女团，blink专属,4750704
2020-05-20,1498030674,星野一,2,7570659434,伍佰＆China Blue 精选集,5054805
2018-09-14,3248641960,MouYong LynLyn,0,4794747052,车载必备：无损粤语经典,18740985
2016-10-20,3462048437,有梦不难,2,2918729634,重温粤语经典好歌50首,64160784
2020-06-10,1371887665,楠羽.,0,7595923629,B站热门BGM：极致的听觉盛宴,6983219
2017-02-24,2817242089,雀斑少女...,2,3531269917,心跳乱了节奏 最爱林俊杰,22472312
2020-08-28,2505222405,Thousand.,0,7655302463,伤感／谁能够毫不妥协地活得轻松,1021854
2020-08-03,1152921505002109802,糖糖觅星云.,0,7663072376,[韩语快歌] 提神醒脑必备,5693889
2020-01-08,1498030674,星野一,2,7373192968,伤感民谣丨都市青年深夜自愈法则,2764844
2020-08-27,1522531377,PC12138,0,7694482151,粤语众神：最动情是把我唱给你听,1157222
2017-08-10,2783670800,听听看,2,874675225,「韩国」大势女团的人气代表作,15863594
2019-04-25,517282940,梦醒时分,0,735097093,四百首粤语经典老歌  有很多双语版都有的歌,16127400
2020-04-13,1152921504885597952,Sy.Fantcalty,0,7157170508,3D环绕丨戴上耳机任它左右轰炸,1699058
2020-08-29,2722411508,说唱专区官方账号,0,7688087842,《说唱新世代》歌曲合集,23376341
2020-04-17,1837104394,是学姐吖,0,7526065605,抖音最新最热车载DJ合集,109133044
2017-08-10,3345119034,旧巷与猫,2,2067203923,「怀旧」属于85后的青葱岁月,21279381
2017-02-06,1614701077,Avicii,0,2949156952,华语|一听就爱上的旋律,26300719
2018-06-12,1600189472,HDM Fans,2,4159158106,一觉睡到自然醒！助眠柔缓纯音,15443581
2020-05-15,3037164132,邺欤,0,7537296535,[翻唱]短归短，好听也是真好听‎,29839731
2020-10-16,1760878626,给你推荐最好的,0,7750253020,睡前治愈：灿烂星空不如美梦一场,1721759
2020-04-02,1950666740,★、╰︶,2,7503750109,全民K歌金曲榜歌曲收录(持更),46138588
2016-11-02,2895785976,幻听,2,2638109131,别气馁，经典国语好歌为你加油,4759264
2017-04-11,945187827,念安娜,2,2869759650,50首钢琴曲伴你轻松入眠,68753370
2020-05-20,2692156904,孟冬,2,7567475864,最大的勇气 ：你说分手，我说好,4247249
2019-04-23,1787384289,万年蹦野迪,0,6946776962,李宗盛 滚石精选集,12709148
2020-09-22,1371887665,楠羽.,0,7724187323,热门车载音乐：一键驱走你的困意,4073388
2020-07-05,1152921504762804301,蒋云天,0,7624635863,「回味老歌」那些怀旧的经典歌曲,6213371
2020-01-22,3097158011,苏泽宸,0,7207429940,有人见到尘埃，有人见到星辰,1583751
2020-04-22,2259179931,月島,0,7513696064,『古风』 绕指柔情 刹那芳华,2147924
2020-09-13,1453377869,可乐不乐,0,7713333137,后青春期的诗，回忆夸饰着伤感,7013877
2020-04-30,2310064106,Xixi_小兮兮兮兮兮a,0,7534661884,『伤感国语』你走了不再回头,1949943
2020-08-20,1454119853,是y在熬我,0,7582167934,流行伤感 | 音乐谱写爱情的心酸,1545390
2019-03-29,695636314,玄冬Bw,2,6887998535,谢谢爱过，余生各自安好,40593999
2020-04-27,361077359,芒果先生,0,7538599997,一健钟情：拾光诗人李健,3348863
2020-07-24,909791486,顾染💤（退）,0,2629722368,欧美｜慎点！飙车专用动感音乐！,1898014
2020-03-28,498877906,狗贼,0,7496715710,一曲李宗盛 · 抚摸女人温柔心,3268020
2020-02-26,3138960748,Lemon.,0,7447224642,怀旧：听经典老歌，感似水流年,14433773
2017-08-18,571909234,Seve7n Day Rock,2,2071394673,游戏高燃BGM：赛场夺冠必备！,32845287
2020-05-15,945187827,念安娜,2,7564256630,轻松向：这些抖音歌你一定听过,19479296
2016-10-18,86010258,霜泧,2,3234547482,欧美｜月色氤氲迷人 沉醉慵懒爵士,3674674
2020-09-24,115157407,长风,0,7725657454,【中文DJ】开启耳畔新世界,6277755
2020-10-14,1152921505013260070,一曲,0,7748396278,治愈系/当阳光穿透乌云,85023
2020-06-20,2692156904,孟冬,2,7608334342,是心动呀！耳边华语女声呢喃,25116337
2020-09-07,3104417409,Q音音乐人,2,7677523286,新歌巴士丨给你不间断的音乐能量,1442686
2020-08-23,2069428611,你,0,7688612820,遗憾吗？我们就这样谁也不理谁了,3595815
2020-09-21,1152921504680359795,香菇,0,7722797360,蹦迪嗨曲｜拥抱狂欢，放肆玩乐,1907544
2020-07-07,2315190116,颜陌,7,2596840472,热门车载DJ：放松紧绷的情绪,38515153
2020-07-10,2896444587,温柔,0,7632667276,「翻唱」那些温柔入骨的翻唱片段,10277510
2017-11-22,1367363703,就是爱音乐,2,1786039591,『粤语男声』重温旋律，回味经典,69349531
2020-04-15,3077344505,精彩华辉,0,7312068130,伤心的时候，真的可以听情歌,7356565
2019-04-06,1972554042,z,0,5191446335,[超火BGM]热门歌曲捕捉器,5538875
2017-08-10,2176235807,狂奔的蚂蚁,2,2968770800,「怀旧情怀」华语老歌的辉煌年代,28498179
2017-05-26,1605570521,Liquor.,0,1157503878,纯音乐钢琴曲:刷题必备 失眠良药,4481538
2020-10-09,2562406741,Vuxa,0,7743173298,节奏BGM：鼓点遇上绝妙旋律,2221873
2020-08-30,3077344505,精彩华辉,0,7698826019,「怀旧流行」都是青春的回忆啊,1739273
2019-09-18,2298105529,我又可以了,2,7199053194,【华语精选】岁月沉淀的佳品,7977515
2020-08-12,459725094,冷儿ོ,0,7675011649,经典 | 老歌最有味！我们永远18,9544918
2020-04-10,1498030674,星野一,2,7515801746,听了都说好！抖音最火男声歌曲,23394812
2018-02-07,1079096147,超级珊,2,3714823663,聚会必点：粤语K歌精选,15822050
2019-08-30,327561642,半生.,0,1471879820,猜你在找｜超火短视频配乐BGM,9851532
2020-02-25,1047366248,逆夏,2,7445724396,节奏感！快手咕咚版歌曲收录,30645729
2017-08-10,3503348355,不问明天有多远,2,2372393367,「华语经典」熟悉的旋律，重拾你的回忆,19272104
2019-07-22,2829205395,Da,0,6548597900,清歌一曲，相思入弦,2660210
2020-03-05,2653276649,薄意曲声残,0,3651278957,抖音:别问问就是单曲循环,36932237
2020-10-13,508312226,颜瑟.,0,7747412613,【极致纯音】闲暇午后的慵懒小调,122510
2020-03-05,64161311,朩朩青尘,0,7459736343,100个悲伤瞬间，有没有你的心酸,13060772
2020-04-12,995591305,　,0,2356912838,「欧美向」一听上头 一见心动,36843152
2020-10-10,1152921505054401539,逍遥游,0,7744380230,车载音乐‖出行路上一键提神解乏,408147
2019-11-22,2174875328,Kobayashi,2,7308076487,伤感情歌｜感谢你曾经来过,22235185
2017-02-20,544169694,１'s   ヽ,2,2049487225,老歌情怀，像一把撒在伤口上的盐,19117958
2020-06-06,497697572,柠檬少年,0,7590468156,创作能手 | 祁隆作曲精选,4216715
2020-08-30,976006064,whosethatcat,0,7698622759,华语06-10｜后青春期的回忆,43836087
2020-08-10,1811930154,Mamba,0,7672164921,深情翻唱，热门歌曲超赞高潮,3542002
2020-05-15,751770551,Niko林倾顔yu-,0,7563347543,欧美极致踩点：单曲循环不要停,4306051
2018-05-11,478695379,DJ顾念晨,3,3972945072,后来你哭了，想安慰却忘了换了身份,164942232
2020-07-14,1666326482,薄许烟一缕.,0,7637480891,洗脑神曲 | 被音乐支配的恐惧,2463655
2020-02-22,1047366248,逆夏,2,7440131804,100首影视歌曲，领悟中国风韵味,4831218
2020-07-02,354284502,此号被盗,0,7622040728,中文嗨曲：举起你的手跟着节奏走,3889025
2020-09-21,1723037030,影视专区官方账号,0,7720766569,风犬少年的天空 电视剧原声,2647995
2017-01-08,270547541,刹那微蓝,2,1135669090,节奏控：适合运动听的助燃音乐,13860525
2019-08-28,2641188037,冲向KTV,0,7174020677,经典老歌 | 男人的忧伤都在这,5745767
2019-06-05,2941936160,K歌之王,0,7025245837, 陈奕迅 + 杨千嬅 = ？,9470315
2020-09-19,1152921504994314983,啵啵兔,0,7720173352,伤感片段:你有遗憾吗？,716571
2020-04-01,595832944,Mine,0,7502432288,华语 | 哪首是你的单曲循环呢,72849575
2020-07-20,2549261354,JUNG KOOK,0,7645177762,韩语 | 经典洗脑女团热单大总结,6641904
2020-07-19,3280223979,直播间BGM收集员  贝贝,0,7644320746,车载DJ：让躁动的心狂热起来吧,5667175
2020-07-30,1661357758,Wassuh,0,7656651747,『欧美小众』宝藏私藏|极致沉醉,1608238
2017-07-26,2024226701,节奏控,2,1169467944,「欧美」俘获你耳朵的英文歌,18169527
2017-07-26,3437463414,不忘你,2,2067204252,「怀旧」重温旧梦里的那些华语歌,18883969
2017-08-10,3050275225,温酒伴月落,2,2372395602,「华语」重温昨日的旧梦,33981238
2020-04-08,2978567822,我觉得你也不太轻,0,7513313738,学习氛围 | 轻音乐带你思维遨游,7038638
2020-10-08,2238290812,鸢尾花,0,7742919950,30首温柔: 酣然入梦｜失眠疗养,969266
2019-09-11,3336228488,今天不加班,2,7199065672,DJ精选 | 柔情似水，痴情如火,17533172
2020-04-20,2053597291,泽其,0,7530685732,车载咚鼓丨一路狂飙嗨翻天,24856731
2020-08-07,1723037030,影视专区官方账号,0,7667865660,琉璃 电视剧原声,7081981
2020-06-10,1152921504814420484,张西西,0,7594529261,魅力女嗓｜那些掉落心底的柔软,14482549
2020-04-17,1022543731,热文案,2,7526040686,优质翻唱 : 将温柔集于一身,33284343
2020-07-27,825586298,林夕,0,3201560510,伤感：要有多坚强，才敢念念不忘,4126863
2020-07-25,1524917459,叶念,0,7649119833,【经典老歌】一生只爱一人的年代,5842454
2020-02-26,1950666740,★、╰︶,2,7439552744,华语伤感 · 关于我们你遗憾吗,2999763
2018-02-28,1182030515,旁白,2,3751386998,运动达人专属：Adidas 门店音乐,36413458
2020-03-09,3538848850,趵突泉边上的小屁孩,0,7459592653,欧美典藏好歌免费下载！,13073391
2020-08-10,2987408894,要做一颗星星✨,0,7671715112,〖夜店蹦迪〗必备洗脑神曲,2426812
2016-10-20,1044215262,约翰不约,2,1384809879,单曲循环的粤语情深,11871420
2018-02-05,482219519,K先生的猫,2,3711996552,路上循环 | 优质华语精选50首,105660140
2017-07-12,3422854501,落叶飘雪,2,1167623857,「粤语金曲 」对你爱爱爱不完,21796271
2020-04-09,1834936922,顾怀安,2,7515165758,治愈女声 ：曲肖冰个人温情献唱,9167740
2020-09-24,3378957034,苏苏,0,7725407650,伤感流行｜连歌词都在向我哭诉,1736730
2020-09-07,1825869086,麻辣烫不要麻不要辣,0,7708323620,一首歌的时间爱上【不是花火呀】,2150255
2020-08-22,1152921504681001855,必胜🤟,0,7687307352,80后专属 | 重温青春年少时刻,2124266
2020-08-23,2421897829,小辰不说c,0,7688926533,纯音乐-安静睡眠治愈每个夜晚,2161759
2017-08-10,3027131676,繁华的夏,2,2671456813,「华语」重温80年代金曲,2227013
2020-07-09,1873182795,尔听°,0,7621005173,节奏控｜充足能量，一听就来劲,3386001
2020-04-17,1498030674,星野一,2,7526304337,欧美粉必听！收藏过百万热歌全集,79768428
2019-11-04,1214673117,小攀哟,2,7267128772,抖音超好听的神仙翻唱（持续更新）,74647219
2020-08-21,2957221357,野,0,7686675183,遇见咚鼓，不要隐藏你的抖腿本质,1640637
2020-08-11,1409758985,冫争,0,7671703294,节奏控+燃向丨音乐不激昂怎么打,1588751
2020-07-06,2607132419,酌,0,7628540940,「品味金典」回忆里的粤语经典,8538092
2020-06-26,2994107102,.KStew,0,7615555913,欧美 | 自带酒精浓度的温柔男声,2879493
